news_no,user_no,news_spred_no,source,fake_news,followers_no
98,12307,1,Bf,1,0
106,12307,1,Bf,1,0
168,12307,1,Bf,1,0
141,12308,1,Bf,1,0
93,12309,1,Bf,1,0
142,12310,1,Bf,1,0
96,12311,1,Bf,1,0
181,12312,1,Bf,1,0
6,12313,1,Bf,0,0
72,12314,1,Bf,0,0
17,12315,1,Bf,0,0
100,12316,1,Bf,1,0
180,12316,2,Bf,1,0
10,12317,1,Bf,0,0
16,12317,1,Bf,0,0
72,12317,1,Bf,0,0
42,12318,1,Bf,0,0
32,12319,1,Bf,0,0
91,12320,1,Bf,0,0
93,12321,1,Bf,1,0
154,12322,1,Bf,1,0
45,12323,1,Bf,0,0
56,12324,1,Bf,0,0
23,12325,1,Bf,0,0
57,12325,1,Bf,0,0
64,12325,1,Bf,0,0
66,12325,1,Bf,0,0
83,12325,1,Bf,0,0
91,12325,1,Bf,0,0
113,12326,1,Bf,1,0
140,12326,1,Bf,1,0
140,12327,1,Bf,1,0
120,12328,1,Bf,1,0
144,12328,1,Bf,1,0
127,12329,1,Bf,1,0
6,12330,2,Bf,0,0
87,12331,1,Bf,0,0
91,12332,1,Bf,0,0
87,12333,2,Bf,0,0
6,12334,1,Bf,0,0
13,12335,1,Bf,0,0
23,12335,1,Bf,0,0
45,12335,1,Bf,0,0
64,12335,1,Bf,0,0
180,12336,1,Bf,1,0
168,12337,1,Bf,1,0
180,12337,1,Bf,1,0
149,12338,1,Bf,1,0
6,12339,1,Bf,0,0
93,12340,1,Bf,1,0
86,12341,1,Bf,0,0
112,12342,1,Bf,1,0
13,12343,1,Bf,0,0
180,12344,1,Bf,1,0
89,12345,1,Bf,0,0
68,12346,1,Bf,0,0
45,12347,1,Bf,0,0
46,12348,1,Bf,0,0
127,12349,1,Bf,1,0
74,12350,1,Bf,0,0
76,12350,1,Bf,0,0
114,12350,1,Bf,1,0
135,12350,1,Bf,1,0
157,12350,1,Bf,1,0
100,12351,1,Bf,1,0
180,12351,1,Bf,1,0
115,12352,1,Bf,1,0
140,12353,1,Bf,1,0
98,12354,1,Bf,1,0
106,12354,1,Bf,1,0
56,12355,1,Bf,0,0
180,12356,1,Bf,1,0
22,12357,1,Bf,0,0
23,12357,1,Bf,0,0
57,12357,1,Bf,0,0
127,12358,1,Bf,1,0
115,12359,1,Bf,1,0
109,12360,1,Bf,1,0
181,12360,1,Bf,1,0
46,12361,1,Bf,0,0
104,12362,1,Bf,1,0
126,12362,1,Bf,1,0
130,12362,1,Bf,1,0
142,12362,1,Bf,1,0
168,12362,1,Bf,1,0
171,12362,1,Bf,1,0
32,12363,1,Bf,0,0
180,12363,1,Bf,1,0
56,12364,1,Bf,0,0
113,12365,1,Bf,1,0
45,12366,1,Bf,0,0
140,12367,1,Bf,1,0
127,12368,1,Bf,1,0
100,12369,1,Bf,1,0
168,12369,1,Bf,1,0
154,12370,1,Bf,1,0
32,12371,1,Bf,0,0
82,12372,1,Bf,0,0
127,12373,1,Bf,1,0
46,12374,1,Bf,0,0
91,12374,1,Bf,0,0
127,12375,1,Bf,1,0
140,12376,1,Bf,1,0
153,12377,1,Bf,1,0
127,12378,1,Bf,1,0
138,12379,1,Bf,1,0
6,12380,1,Bf,0,0
18,12380,1,Bf,0,0
20,12380,1,Bf,0,0
27,12380,1,Bf,0,0
29,12380,1,Bf,0,0
32,12380,1,Bf,0,0
42,12380,1,Bf,0,0
46,12380,1,Bf,0,0
55,12380,1,Bf,0,0
62,12380,1,Bf,0,0
65,12380,1,Bf,0,0
68,12380,1,Bf,0,0
69,12380,1,Bf,0,0
70,12380,1,Bf,0,0
72,12380,1,Bf,0,0
81,12380,1,Bf,0,0
83,12380,1,Bf,0,0
87,12380,1,Bf,0,0
32,12381,5,Bf,0,0
109,12382,1,Bf,1,0
127,12383,1,Bf,1,0
105,12384,1,Bf,1,0
168,12384,1,Bf,1,0
173,12384,1,Bf,1,0
180,12384,1,Bf,1,0
95,12385,1,Bf,1,0
72,12386,1,Bf,0,0
93,12387,1,Bf,1,0
115,12388,1,Bf,1,0
23,12389,1,Bf,0,0
153,12390,1,Bf,1,0
33,12391,1,Bf,0,0
91,12392,1,Bf,0,0
45,12393,4,Bf,0,0
104,12394,1,Bf,1,0
130,12394,1,Bf,1,0
147,12394,1,Bf,1,0
23,12395,1,Bf,0,0
23,12396,1,Bf,0,0
45,12396,1,Bf,0,0
64,12396,1,Bf,0,0
42,12397,1,Bf,0,0
87,12398,2,Bf,0,0
93,12399,1,Bf,1,0
120,12400,1,Bf,1,0
144,12400,1,Bf,1,0
138,12401,1,Bf,1,0
162,12401,1,Bf,1,0
171,12402,1,Bf,1,0
93,12403,1,Bf,1,0
140,12403,2,Bf,1,0
168,12403,1,Bf,1,0
180,12403,2,Bf,1,0
113,12404,2,Bf,1,0
127,12405,1,Bf,1,0
93,12406,1,Bf,1,0
180,12406,1,Bf,1,0
93,12407,2,Bf,1,0
138,12407,1,Bf,1,0
45,12408,1,Bf,0,0
45,12409,1,Bf,0,0
72,12410,1,Bf,0,0
157,12410,1,Bf,1,0
46,12411,1,Bf,0,0
162,12412,1,Bf,1,0
168,12413,1,Bf,1,0
154,12414,1,Bf,1,0
32,12415,1,Bf,0,0
122,12416,1,Bf,1,0
59,12417,1,Bf,0,0
32,12418,1,Bf,0,0
32,12419,1,Bf,0,0
87,12420,1,Bf,0,0
42,12421,1,Bf,0,0
153,12422,1,Bf,1,0
32,12423,1,Bf,0,0
104,12423,1,Bf,1,0
130,12423,1,Bf,1,0
174,12423,1,Bf,1,0
180,12423,1,Bf,1,0
32,12424,1,Bf,0,0
112,12424,1,Bf,1,0
6,12425,1,Bf,0,0
179,12426,1,Bf,1,0
140,12427,1,Bf,1,0
43,12428,1,Bf,0,0
168,12428,1,Bf,1,0
104,12429,1,Bf,1,0
130,12429,1,Bf,1,0
31,12430,1,Bf,0,0
52,12431,1,Bf,0,0
87,12432,1,Bf,0,0
6,12433,1,Bf,0,0
45,12434,1,Bf,0,0
70,12434,1,Bf,0,0
93,12435,1,Bf,1,0
72,12436,1,Bf,0,0
127,12437,1,Bf,1,0
72,12438,1,Bf,0,0
140,12438,1,Bf,1,0
34,12439,1,Bf,0,0
18,12440,1,Bf,0,0
42,12440,1,Bf,0,0
55,12440,1,Bf,0,0
81,12440,1,Bf,0,0
87,12440,1,Bf,0,0
6,12441,1,Bf,0,0
89,12442,1,Bf,0,0
91,12442,1,Bf,0,0
98,12443,1,Bf,1,0
106,12443,1,Bf,1,0
124,12444,1,Bf,1,0
32,12445,2,Bf,0,0
89,12445,1,Bf,0,0
100,12445,1,Bf,1,0
136,12445,1,Bf,1,0
142,12445,1,Bf,1,0
32,12446,1,Bf,0,0
50,12447,2,Bf,0,0
66,12447,2,Bf,0,0
89,12448,1,Bf,0,0
45,12449,1,Bf,0,0
22,12450,1,Bf,0,0
149,12450,1,Bf,1,0
150,12450,1,Bf,1,0
151,12450,1,Bf,1,0
153,12450,1,Bf,1,0
154,12450,1,Bf,1,0
155,12450,1,Bf,1,0
32,12451,1,Bf,0,0
112,12451,1,Bf,1,0
180,12451,1,Bf,1,0
150,12452,1,Bf,1,0
11,12453,1,Bf,0,0
26,12453,1,Bf,0,0
158,12453,1,Bf,1,0
159,12453,1,Bf,1,0
160,12453,1,Bf,1,0
161,12453,1,Bf,1,0
164,12453,1,Bf,1,0
166,12453,1,Bf,1,0
170,12453,1,Bf,1,0
172,12453,1,Bf,1,0
174,12453,1,Bf,1,0
175,12453,1,Bf,1,0
177,12453,1,Bf,1,0
178,12453,1,Bf,1,0
179,12453,1,Bf,1,0
182,12453,1,Bf,1,0
153,12454,2,Bf,1,0
109,12455,1,Bf,1,0
45,12456,1,Bf,0,0
91,12457,1,Bf,0,0
95,12458,1,Bf,1,0
32,12459,1,Bf,0,0
153,12460,1,Bf,1,0
44,12461,1,Bf,0,0
45,12462,1,Bf,0,0
57,12462,1,Bf,0,0
64,12462,1,Bf,0,0
66,12462,1,Bf,0,0
73,12462,1,Bf,0,0
64,12463,1,Bf,0,0
56,12464,1,Bf,0,0
6,12465,1,Bf,0,0
45,12465,1,Bf,0,0
45,12466,1,Bf,0,0
115,12467,1,Bf,1,0
138,12468,1,Bf,1,0
151,12469,1,Bf,1,0
153,12470,1,Bf,1,0
87,12471,1,Bf,0,0
83,12472,1,Bf,0,0
37,12473,1,Bf,0,0
150,12473,1,Bf,1,0
151,12473,1,Bf,1,0
46,12474,1,Bf,0,0
140,12475,1,Bf,1,0
180,12475,1,Bf,1,0
32,12476,1,Bf,0,0
105,12477,1,Bf,1,0
122,12477,1,Bf,1,0
140,12477,1,Bf,1,0
148,12477,1,Bf,1,0
142,12478,6,Bf,1,0
173,12479,1,Bf,1,0
150,12480,1,Bf,1,0
153,12481,1,Bf,1,0
87,12482,1,Bf,0,0
45,12483,1,Bf,0,0
171,12484,3,Bf,1,0
87,12485,1,Bf,0,0
180,12486,1,Bf,1,0
32,12487,1,Bf,0,0
42,12488,1,Bf,0,0
6,12489,1,Bf,0,0
42,12490,1,Bf,0,0
91,12491,1,Bf,0,0
13,12492,1,Bf,0,0
150,12493,1,Bf,1,0
180,12494,1,Bf,1,0
124,12495,1,Bf,1,0
42,12496,1,Bf,0,0
32,12497,4,Bf,0,0
16,12498,1,Bf,0,0
1,12499,1,Bf,0,0
8,12499,2,Bf,0,0
28,12499,2,Bf,0,0
47,12499,1,Bf,0,0
61,12499,1,Bf,0,0
94,12499,1,Bf,1,0
95,12499,2,Bf,1,0
96,12499,1,Bf,1,0
98,12499,4,Bf,1,0
99,12499,1,Bf,1,0
100,12499,1,Bf,1,0
102,12499,1,Bf,1,0
105,12499,1,Bf,1,0
106,12499,4,Bf,1,0
108,12499,1,Bf,1,0
109,12499,1,Bf,1,0
111,12499,1,Bf,1,0
112,12499,1,Bf,1,0
89,12500,1,Bf,0,0
82,12501,1,Bf,0,0
171,12502,1,Bf,1,0
87,12503,1,Bf,0,0
32,12504,1,Bf,0,0
32,12505,1,Bf,0,0
32,12506,1,Bf,0,0
122,12506,1,Bf,1,0
10,12507,1,Bf,0,0
21,12507,1,Bf,0,0
41,12507,1,Bf,0,0
42,12507,1,Bf,0,0
56,12508,1,Bf,0,0
6,12509,1,Bf,0,0
168,12510,1,Bf,1,0
122,12511,1,Bf,1,0
181,12512,1,Bf,1,0
32,12513,1,Bf,0,0
95,12513,2,Bf,1,0
168,12514,1,Bf,1,0
180,12514,1,Bf,1,0
55,12515,1,Bf,0,0
83,12515,1,Bf,0,0
180,12516,1,Bf,1,0
109,12517,2,Bf,1,0
7,12518,1,Bf,0,0
87,12519,1,Bf,0,0
72,12520,1,Bf,0,0
95,12521,1,Bf,1,0
101,12521,1,Bf,1,0
113,12521,1,Bf,1,0
168,12521,1,Bf,1,0
169,12522,1,Bf,1,0
93,12523,1,Bf,1,0
7,12524,1,Bf,0,0
91,12525,1,Bf,0,0
87,12526,3,Bf,0,0
115,12527,1,Bf,1,0
45,12528,1,Bf,0,0
115,12529,1,Bf,1,0
122,12529,1,Bf,1,0
169,12530,1,Bf,1,0
32,12531,1,Bf,0,0
127,12532,1,Bf,1,0
138,12533,1,Bf,1,0
153,12534,1,Bf,1,0
87,12535,1,Bf,0,0
8,12536,1,Bf,0,0
32,12536,1,Bf,0,0
45,12537,1,Bf,0,0
124,12538,1,Bf,1,0
45,12539,1,Bf,0,0
57,12539,1,Bf,0,0
64,12539,1,Bf,0,0
66,12539,1,Bf,0,0
73,12539,1,Bf,0,0
56,12540,1,Bf,0,0
153,12541,1,Bf,1,0
6,12542,2,Bf,0,0
10,12542,1,Bf,0,0
42,12542,2,Bf,0,0
32,12543,1,Bf,0,0
93,12543,1,Bf,1,0
153,12544,1,Bf,1,0
93,12545,1,Bf,1,0
98,12545,1,Bf,1,0
106,12545,1,Bf,1,0
140,12545,1,Bf,1,0
180,12545,1,Bf,1,0
93,12546,1,Bf,1,0
95,12546,1,Bf,1,0
169,12546,1,Bf,1,0
19,12547,1,Bf,0,0
32,12547,1,Bf,0,0
181,12548,1,Bf,1,0
32,12549,1,Bf,0,0
140,12550,1,Bf,1,0
180,12551,1,Bf,1,0
140,12552,1,Bf,1,0
171,12553,2,Bf,1,0
78,12554,1,Bf,0,0
45,12555,1,Bf,0,0
13,12556,1,Bf,0,0
45,12557,2,Bf,0,0
163,12558,1,Bf,1,0
93,12559,1,Bf,1,0
125,12559,1,Bf,1,0
136,12559,1,Bf,1,0
138,12559,1,Bf,1,0
148,12559,1,Bf,1,0
163,12559,1,Bf,1,0
180,12559,1,Bf,1,0
32,12560,1,Bf,0,0
19,12561,1,Bf,0,0
42,12561,1,Bf,0,0
70,12561,1,Bf,0,0
73,12561,1,Bf,0,0
78,12561,1,Bf,0,0
89,12561,1,Bf,0,0
95,12562,1,Bf,1,0
140,12563,1,Bf,1,0
13,12564,1,Bf,0,0
93,12565,1,Bf,1,0
38,12566,1,Bf,0,0
73,12566,1,Bf,0,0
181,12567,4,Bf,1,0
140,12568,1,Bf,1,0
84,12569,1,Bf,0,0
87,12569,1,Bf,0,0
45,12570,1,Bf,0,0
126,12571,1,Bf,1,0
138,12571,1,Bf,1,0
32,12572,1,Bf,0,0
93,12573,1,Bf,1,0
124,12574,1,Bf,1,0
72,12575,1,Bf,0,0
89,12576,2,Bf,0,0
125,12577,1,Bf,1,0
6,12578,1,Bf,0,0
45,12579,1,Bf,0,0
153,12580,1,Bf,1,0
72,12581,1,Bf,0,0
46,12582,1,Bf,0,0
95,12583,3,Bf,1,0
126,12583,1,Bf,1,0
138,12583,1,Bf,1,0
172,12583,1,Bf,1,0
109,12584,1,Bf,1,0
90,12585,1,Bf,0,0
171,12586,1,Bf,1,0
56,12587,1,Bf,0,0
45,12588,1,Bf,0,0
87,12589,1,Bf,0,0
91,12590,1,Bf,0,0
127,12591,1,Bf,1,0
77,12592,1,Bf,0,0
10,12593,1,Bf,0,0
32,12594,1,Bf,0,0
93,12595,1,Bf,1,0
32,12596,1,Bf,0,0
171,12597,1,Bf,1,0
93,12598,2,Bf,1,0
126,12598,1,Bf,1,0
143,12599,1,Bf,1,0
153,12600,1,Bf,1,0
142,12601,1,Bf,1,0
180,12601,1,Bf,1,0
32,12602,1,Bf,0,0
139,12603,1,Bf,1,0
171,12604,1,Bf,1,0
13,12605,1,Bf,0,0
32,12606,1,Bf,0,0
45,12607,1,Bf,0,0
125,12608,1,Bf,1,0
140,12609,1,Bf,1,0
150,12610,1,Bf,1,0
124,12611,1,Bf,1,0
26,12612,1,Bf,0,0
33,12612,1,Bf,0,0
165,12612,1,Bf,1,0
166,12612,1,Bf,1,0
172,12612,1,Bf,1,0
175,12612,1,Bf,1,0
179,12612,1,Bf,1,0
127,12613,1,Bf,1,0
153,12614,1,Bf,1,0
142,12615,2,Bf,1,0
136,12616,1,Bf,1,0
105,12617,1,Bf,1,0
72,12618,1,Bf,0,0
45,12619,1,Bf,0,0
91,12620,1,Bf,0,0
87,12621,1,Bf,0,0
109,12622,1,Bf,1,0
32,12623,1,Bf,0,0
142,12624,1,Bf,1,0
181,12625,1,Bf,1,0
89,12626,1,Bf,0,0
180,12627,2,Bf,1,0
124,12628,1,Bf,1,0
91,12629,1,Bf,0,0
32,12630,1,Bf,0,0
163,12631,1,Bf,1,0
45,12632,1,Bf,0,0
181,12633,1,Bf,1,0
91,12634,1,Bf,0,0
45,12635,2,Bf,0,0
32,12636,1,Bf,0,0
105,12637,1,Bf,1,0
93,12638,1,Bf,1,0
180,12638,1,Bf,1,0
42,12639,1,Bf,0,0
45,12640,1,Bf,0,0
140,12641,1,Bf,1,0
10,12642,1,Bf,0,0
13,12642,1,Bf,0,0
21,12642,1,Bf,0,0
41,12642,1,Bf,0,0
42,12642,1,Bf,0,0
126,12643,1,Bf,1,0
45,12644,1,Bf,0,0
95,12645,2,Bf,1,0
150,12646,1,Bf,1,0
127,12647,1,Bf,1,0
140,12648,1,Bf,1,0
32,12649,1,Bf,0,0
153,12650,1,Bf,1,0
32,12651,1,Bf,0,0
109,12652,1,Bf,1,0
168,12653,2,Bf,1,0
180,12653,2,Bf,1,0
72,12654,1,Bf,0,0
42,12655,1,Bf,0,0
13,12656,1,Bf,0,0
181,12657,1,Bf,1,0
87,12658,1,Bf,0,0
42,12659,1,Bf,0,0
46,12660,1,Bf,0,0
32,12661,1,Bf,0,0
45,12662,1,Bf,0,0
115,12663,1,Bf,1,0
45,12664,1,Bf,0,0
72,12665,1,Bf,0,0
153,12665,1,Bf,1,0
42,12666,1,Bf,0,0
116,12667,1,Bf,1,0
121,12667,1,Bf,1,0
142,12667,1,Bf,1,0
32,12668,1,Bf,0,0
45,12669,1,Bf,0,0
142,12670,1,Bf,1,0
87,12671,1,Bf,0,0
80,12672,1,Bf,0,0
89,12673,1,Bf,0,0
127,12674,1,Bf,1,0
72,12675,1,Bf,0,0
127,12676,1,Bf,1,0
32,12677,1,Bf,0,0
127,12678,1,Bf,1,0
146,12679,1,Bf,1,0
10,12680,1,Bf,0,0
13,12680,1,Bf,0,0
16,12680,1,Bf,0,0
41,12680,1,Bf,0,0
42,12680,1,Bf,0,0
45,12680,1,Bf,0,0
67,12680,1,Bf,0,0
118,12681,1,Bf,1,0
32,12682,1,Bf,0,0
45,12683,1,Bf,0,0
64,12683,1,Bf,0,0
125,12684,1,Bf,1,0
140,12684,1,Bf,1,0
148,12684,1,Bf,1,0
180,12685,1,Bf,1,0
140,12686,3,Bf,1,0
55,12687,1,Bf,0,0
126,12688,1,Bf,1,0
32,12689,1,Bf,0,0
146,12690,1,Bf,1,0
113,12691,1,Bf,1,0
122,12691,1,Bf,1,0
125,12691,1,Bf,1,0
127,12691,1,Bf,1,0
148,12691,1,Bf,1,0
80,12692,1,Bf,0,0
13,12693,1,Bf,0,0
171,12694,1,Bf,1,0
126,12695,1,Bf,1,0
138,12696,2,Bf,1,0
148,12696,1,Bf,1,0
180,12696,1,Bf,1,0
95,12697,1,Bf,1,0
93,12698,1,Bf,1,0
148,12699,1,Bf,1,0
173,12699,1,Bf,1,0
180,12699,1,Bf,1,0
34,12700,2,Bf,0,0
51,12700,1,Bf,0,0
93,12701,1,Bf,1,0
140,12702,1,Bf,1,0
109,12703,1,Bf,1,0
168,12704,1,Bf,1,0
150,12705,1,Bf,1,0
169,12706,1,Bf,1,0
23,12707,1,Bf,0,0
45,12707,1,Bf,0,0
64,12707,1,Bf,0,0
168,12708,1,Bf,1,0
80,12709,1,Bf,0,0
32,12710,1,Bf,0,0
112,12711,1,Bf,1,0
180,12711,1,Bf,1,0
140,12712,1,Bf,1,0
180,12712,2,Bf,1,0
32,12713,1,Bf,0,0
109,12714,1,Bf,1,0
140,12715,1,Bf,1,0
73,12716,1,Bf,0,0
45,12717,1,Bf,0,0
50,12718,1,Bf,0,0
153,12718,1,Bf,1,0
93,12719,1,Bf,1,0
16,12720,1,Bf,0,0
42,12721,1,Bf,0,0
150,12721,1,Bf,1,0
17,12722,1,Bf,0,0
82,12723,1,Bf,0,0
153,12724,1,Bf,1,0
72,12725,1,Bf,0,0
92,12726,1,Bf,1,0
10,12727,1,Bf,0,0
153,12728,1,Bf,1,0
72,12729,1,Bf,0,0
87,12730,1,Bf,0,0
34,12731,1,Bf,0,0
50,12731,1,Bf,0,0
75,12731,1,Bf,0,0
112,12732,1,Bf,1,0
140,12732,1,Bf,1,0
168,12732,1,Bf,1,0
180,12732,1,Bf,1,0
127,12733,1,Bf,1,0
10,12734,1,Bf,0,0
42,12734,1,Bf,0,0
32,12735,1,Bf,0,0
127,12736,1,Bf,1,0
91,12737,2,Bf,0,0
87,12738,1,Bf,0,0
41,12739,1,Bf,0,0
151,12739,1,Bf,1,0
152,12739,1,Bf,1,0
153,12739,2,Bf,1,0
155,12740,1,Bf,1,0
168,12741,1,Bf,1,0
89,12742,1,Bf,0,0
13,12743,1,Bf,0,0
32,12744,1,Bf,0,0
140,12745,1,Bf,1,0
72,12746,1,Bf,0,0
153,12747,1,Bf,1,0
72,12748,1,Bf,0,0
138,12749,1,Bf,1,0
87,12750,1,Bf,0,0
150,12751,1,Bf,1,0
153,12751,1,Bf,1,0
105,12752,1,Bf,1,0
87,12753,1,Bf,0,0
32,12754,1,Bf,0,0
10,12755,1,Bf,0,0
13,12755,1,Bf,0,0
15,12755,1,Bf,0,0
18,12755,1,Bf,0,0
21,12755,1,Bf,0,0
41,12755,1,Bf,0,0
42,12755,1,Bf,0,0
91,12756,1,Bf,0,0
140,12757,1,Bf,1,0
180,12757,1,Bf,1,0
45,12758,1,Bf,0,0
83,12759,1,Bf,0,0
16,12760,1,Bf,0,0
6,12761,1,Bf,0,0
18,12761,2,Bf,0,0
19,12761,2,Bf,0,0
20,12761,1,Bf,0,0
27,12761,2,Bf,0,0
31,12761,1,Bf,0,0
32,12761,1,Bf,0,0
55,12761,1,Bf,0,0
77,12761,1,Bf,0,0
80,12761,1,Bf,0,0
81,12761,1,Bf,0,0
83,12761,1,Bf,0,0
84,12761,1,Bf,0,0
85,12761,1,Bf,0,0
87,12761,2,Bf,0,0
89,12761,1,Bf,0,0
32,12762,1,Bf,0,0
91,12763,1,Bf,0,0
150,12764,1,Bf,1,0
45,12765,1,Bf,0,0
138,12766,1,Bf,1,0
23,12767,1,Bf,0,0
78,12768,1,Bf,0,0
150,12769,1,Bf,1,0
32,12770,1,Bf,0,0
153,12771,1,Bf,1,0
70,12772,1,Bf,0,0
89,12772,1,Bf,0,0
45,12773,2,Bf,0,0
72,12774,1,Bf,0,0
95,12775,2,Bf,1,0
93,12776,1,Bf,1,0
91,12777,1,Bf,0,0
125,12778,1,Bf,1,0
45,12779,1,Bf,0,0
115,12780,1,Bf,1,0
140,12780,1,Bf,1,0
46,12781,1,Bf,0,0
150,12782,1,Bf,1,0
153,12782,1,Bf,1,0
93,12783,1,Bf,1,0
87,12784,1,Bf,0,0
58,12785,1,Bf,0,0
140,12786,1,Bf,1,0
72,12787,1,Bf,0,0
87,12787,2,Bf,0,0
181,12788,1,Bf,1,0
91,12789,1,Bf,0,0
100,12790,1,Bf,1,0
72,12791,1,Bf,0,0
148,12792,1,Bf,1,0
32,12793,1,Bf,0,0
125,12793,1,Bf,1,0
181,12794,2,Bf,1,0
93,12795,1,Bf,1,0
95,12795,3,Bf,1,0
110,12795,1,Bf,1,0
138,12795,1,Bf,1,0
148,12795,1,Bf,1,0
168,12795,2,Bf,1,0
171,12795,2,Bf,1,0
180,12795,1,Bf,1,0
181,12796,1,Bf,1,0
87,12797,1,Bf,0,0
125,12798,1,Bf,1,0
45,12799,1,Bf,0,0
45,12800,1,Bf,0,0
181,12801,1,Bf,1,0
93,12802,1,Bf,1,0
13,12803,1,Bf,0,0
169,12804,1,Bf,1,0
181,12804,1,Bf,1,0
124,12805,1,Bf,1,0
45,12806,1,Bf,0,0
126,12807,1,Bf,1,0
181,12808,1,Bf,1,0
154,12809,1,Bf,1,0
110,12810,1,Bf,1,0
56,12811,1,Bf,0,0
140,12812,1,Bf,1,0
168,12812,1,Bf,1,0
180,12812,1,Bf,1,0
32,12813,1,Bf,0,0
84,12814,1,Bf,0,0
95,12815,1,Bf,1,0
101,12815,1,Bf,1,0
122,12815,1,Bf,1,0
121,12816,1,Bf,1,0
180,12817,1,Bf,1,0
32,12818,1,Bf,0,0
109,12819,1,Bf,1,0
87,12820,1,Bf,0,0
125,12821,1,Bf,1,0
32,12822,1,Bf,0,0
91,12823,1,Bf,0,0
18,12824,2,Bf,0,0
127,12825,1,Bf,1,0
13,12826,1,Bf,0,0
42,12826,2,Bf,0,0
6,12827,1,Bf,0,0
171,12828,1,Bf,1,0
23,12829,1,Bf,0,0
74,12829,1,Bf,0,0
124,12829,1,Bf,1,0
115,12830,1,Bf,1,0
58,12831,1,Bf,0,0
32,12832,1,Bf,0,0
56,12833,1,Bf,0,0
151,12834,1,Bf,1,0
32,12835,1,Bf,0,0
138,12836,1,Bf,1,0
121,12837,1,Bf,1,0
168,12837,1,Bf,1,0
42,12838,1,Bf,0,0
73,12838,1,Bf,0,0
10,12839,1,Bf,0,0
72,12840,2,Bf,0,0
91,12841,1,Bf,0,0
148,12842,1,Bf,1,0
100,12843,1,Bf,1,0
109,12843,1,Bf,1,0
45,12844,1,Bf,0,0
32,12845,1,Bf,0,0
80,12846,1,Bf,0,0
46,12847,1,Bf,0,0
140,12848,1,Bf,1,0
171,12849,1,Bf,1,0
72,12850,1,Bf,0,0
32,12851,1,Bf,0,0
56,12852,1,Bf,0,0
32,12853,1,Bf,0,0
72,12854,1,Bf,0,0
89,12855,1,Bf,0,0
80,12856,1,Bf,0,0
180,12857,1,Bf,1,0
153,12858,1,Bf,1,0
181,12859,1,Bf,1,0
91,12860,1,Bf,0,0
93,12861,3,Bf,1,0
10,12862,1,Bf,0,0
16,12862,1,Bf,0,0
171,12863,1,Bf,1,0
32,12864,1,Bf,0,0
32,12865,1,Bf,0,0
46,12866,1,Bf,0,0
72,12866,1,Bf,0,0
180,12867,1,Bf,1,0
45,12868,2,Bf,0,0
100,12869,1,Bf,1,0
91,12870,1,Bf,0,0
87,12871,1,Bf,0,0
71,12872,1,Bf,0,0
58,12873,1,Bf,0,0
95,12874,1,Bf,1,0
180,12875,1,Bf,1,0
181,12875,1,Bf,1,0
140,12876,1,Bf,1,0
23,12877,1,Bf,0,0
140,12878,1,Bf,1,0
10,12879,1,Bf,0,0
93,12880,1,Bf,1,0
171,12881,1,Bf,1,0
91,12882,1,Bf,0,0
171,12883,1,Bf,1,0
56,12884,1,Bf,0,0
125,12885,1,Bf,1,0
115,12886,1,Bf,1,0
45,12887,1,Bf,0,0
45,12888,1,Bf,0,0
157,12889,2,Bf,1,0
109,12890,1,Bf,1,0
95,12891,2,Bf,1,0
140,12891,1,Bf,1,0
87,12892,1,Bf,0,0
32,12893,1,Bf,0,0
140,12894,2,Bf,1,0
171,12894,1,Bf,1,0
181,12895,1,Bf,1,0
46,12896,1,Bf,0,0
42,12897,1,Bf,0,0
112,12898,1,Bf,1,0
168,12899,1,Bf,1,0
180,12899,1,Bf,1,0
124,12900,1,Bf,1,0
110,12901,1,Bf,1,0
126,12901,3,Bf,1,0
136,12901,1,Bf,1,0
140,12901,1,Bf,1,0
142,12901,1,Bf,1,0
148,12901,1,Bf,1,0
169,12901,3,Bf,1,0
171,12901,2,Bf,1,0
91,12902,1,Bf,0,0
45,12903,2,Bf,0,0
168,12904,1,Bf,1,0
150,12905,1,Bf,1,0
151,12905,1,Bf,1,0
45,12906,1,Bf,0,0
77,12907,1,Bf,0,0
87,12908,1,Bf,0,0
153,12909,1,Bf,1,0
45,12910,1,Bf,0,0
72,12911,1,Bf,0,0
6,12912,1,Bf,0,0
15,12912,1,Bf,0,0
80,12913,1,Bf,0,0
140,12914,1,Bf,1,0
153,12915,1,Bf,1,0
180,12916,1,Bf,1,0
32,12917,1,Bf,0,0
32,12918,1,Bf,0,0
109,12918,1,Bf,1,0
95,12919,1,Bf,1,0
32,12920,1,Bf,0,0
91,12921,1,Bf,0,0
87,12922,1,Bf,0,0
2,12923,1,Bf,0,0
93,12924,1,Bf,1,0
154,12925,1,Bf,1,0
180,12926,1,Bf,1,0
173,12927,2,Bf,1,0
181,12927,2,Bf,1,0
153,12928,1,Bf,1,0
45,12929,1,Bf,0,0
91,12930,1,Bf,0,0
46,12931,1,Bf,0,0
42,12932,1,Bf,0,0
153,12932,1,Bf,1,0
32,12933,3,Bf,0,0
93,12933,1,Bf,1,0
132,12933,1,Bf,1,0
138,12933,1,Bf,1,0
180,12933,2,Bf,1,0
110,12934,1,Bf,1,0
115,12934,1,Bf,1,0
171,12934,1,Bf,1,0
113,12935,1,Bf,1,0
180,12936,2,Bf,1,0
154,12937,1,Bf,1,0
136,12938,1,Bf,1,0
