news_no,user_no,user_spread_news_no_times,user_number_of_followers,following_accounts_number,fake_news,news_total_spread_no,user_total_fake_news_spread,user_total_news_spread,user_total_real_news_spread,user_total_probability_sharing_fake_news,user_total_probability_sharing_real_news
181,12249,1,116,118,1,412,1,1,0,1.0,0.0
64,12250,1,55,28,0,356,0,1,1,0.0,1.0
72,12251,1,183,147,0,734,0,1,1,0.0,1.0
180,12252,1,5,61,1,1214,1,1,0,1.0,0.0
32,12253,1,88,25,0,1228,0,1,1,0.0,1.0
127,12254,1,53,48,1,379,1,1,0,1.0,0.0
154,12255,1,7,0,1,135,1,1,0,1.0,0.0
150,12256,1,136,112,1,337,1,1,0,1.0,0.0
141,12257,1,70,42,1,128,1,1,0,1.0,0.0
98,12258,1,10,8,1,157,3,3,0,1.0,0.0
106,12258,1,10,8,1,157,3,3,0,1.0,0.0
140,12258,1,10,8,1,1193,3,3,0,1.0,0.0
46,12259,1,55,48,0,315,0,1,1,0.0,1.0
140,12260,1,18,1,1,1193,1,1,0,1.0,0.0
160,12261,1,24,123,1,62,1,1,0,1.0,0.0
171,12262,1,2,1,1,648,1,1,0,1.0,0.0
56,12263,1,61,113,0,306,0,1,1,0.0,1.0
142,12264,3,24,10,1,271,3,3,0,1.0,0.0
45,12265,1,0,1,0,1396,0,1,1,0.0,1.0
168,12266,1,54,26,1,744,1,1,0,1.0,0.0
122,12267,1,22,8,1,184,6,6,0,1.0,0.0
138,12267,1,22,8,1,385,6,6,0,1.0,0.0
168,12267,2,22,8,1,744,6,6,0,1.0,0.0
169,12267,1,22,8,1,219,6,6,0,1.0,0.0
181,12267,1,22,8,1,412,6,6,0,1.0,0.0
6,12268,1,6,1,0,521,0,1,1,0.0,1.0
42,12269,1,0,1,0,735,0,1,1,0.0,1.0
127,12270,1,15,1,1,379,1,1,0,1.0,0.0
153,12271,10,115,102,1,957,10,10,0,1.0,0.0
76,12272,1,15,3,0,20,0,1,1,0.0,1.0
126,12273,1,12,6,1,440,1,1,0,1.0,0.0
16,12274,1,19,48,0,147,0,1,1,0.0,1.0
80,12275,1,35,3,0,253,0,1,1,0.0,1.0
153,12276,1,39,34,1,957,1,1,0,1.0,0.0
10,12277,3,1,2,0,262,1,13,12,0.08,0.92
15,12277,1,1,2,0,83,1,13,12,0.08,0.92
23,12277,1,1,2,0,284,1,13,12,0.08,0.92
41,12277,1,1,2,0,119,1,13,12,0.08,0.92
42,12277,1,1,2,0,735,1,13,12,0.08,0.92
45,12277,1,1,2,0,1396,1,13,12,0.08,0.92
72,12277,2,1,2,0,734,1,13,12,0.08,0.92
81,12277,1,1,2,0,52,1,13,12,0.08,0.92
87,12277,1,1,2,0,823,1,13,12,0.08,0.92
180,12277,1,1,2,1,1214,1,13,12,0.08,0.92
80,12278,1,10,3,0,253,0,1,1,0.0,1.0
32,12279,1,19,0,0,1228,0,1,1,0.0,1.0
91,12280,1,14,1,0,627,0,1,1,0.0,1.0
64,12281,1,159,152,0,356,0,1,1,0.0,1.0
93,12282,1,4,2,1,840,1,1,0,1.0,0.0
6,12283,1,92,91,0,521,0,4,4,0.0,1.0
7,12283,1,92,91,0,87,0,4,4,0.0,1.0
23,12283,1,92,91,0,284,0,4,4,0.0,1.0
57,12283,1,92,91,0,232,0,4,4,0.0,1.0
126,12284,1,2,2,1,440,1,1,0,1.0,0.0
153,12285,1,15,319,1,957,1,1,0,1.0,0.0
6,12286,1,3,1,0,521,0,1,1,0.0,1.0
93,12287,1,131,84,1,840,1,1,0,1.0,0.0
91,12288,1,2,0,0,627,0,1,1,0.0,1.0
45,12289,1,2,0,0,1396,0,1,1,0.0,1.0
45,12290,1,7,6,0,1396,0,1,1,0.0,1.0
181,12291,1,1,0,1,412,1,1,0,1.0,0.0
6,12292,1,182,169,0,521,0,1,1,0.0,1.0
180,12293,1,245,237,1,1214,1,1,0,1.0,0.0
91,12294,1,70,48,0,627,0,1,1,0.0,1.0
169,12295,1,5,15,1,219,1,1,0,1.0,0.0
126,12296,1,69,56,1,440,1,1,0,1.0,0.0
45,12297,1,136,130,0,1396,0,1,1,0.0,1.0
10,12298,1,1,0,0,262,0,3,3,0.0,1.0
13,12298,1,1,0,0,273,0,3,3,0.0,1.0
41,12298,1,1,0,0,119,0,3,3,0.0,1.0
32,12299,1,5,7,0,1228,0,1,1,0.0,1.0
87,12300,1,8,2,0,823,0,1,1,0.0,1.0
32,12301,1,140,112,0,1228,0,1,1,0.0,1.0
153,12302,1,168,156,1,957,1,1,0,1.0,0.0
180,12303,1,140,175,1,1214,1,1,0,1.0,0.0
42,12304,1,47,9,0,735,0,1,1,0.0,1.0
93,12305,1,21,0,1,840,1,1,0,1.0,0.0
140,12306,1,1,0,1,1193,1,1,0,1.0,0.0
98,12307,1,33,11,1,157,3,3,0,1.0,0.0
106,12307,1,33,11,1,157,3,3,0,1.0,0.0
168,12307,1,33,11,1,744,3,3,0,1.0,0.0
141,12308,1,9,1,1,128,1,1,0,1.0,0.0
93,12309,1,2,6,1,840,1,1,0,1.0,0.0
142,12310,1,101,86,1,271,1,1,0,1.0,0.0
96,12311,1,47,18,1,47,1,1,0,1.0,0.0
181,12312,1,5,1,1,412,1,1,0,1.0,0.0
6,12313,1,3,3,0,521,0,1,1,0.0,1.0
72,12314,1,112,45,0,734,0,1,1,0.0,1.0
17,12315,1,35,0,0,188,0,1,1,0.0,1.0
100,12316,1,24,37,1,138,3,3,0,1.0,0.0
180,12316,2,24,37,1,1214,3,3,0,1.0,0.0
10,12317,1,6,0,0,262,0,3,3,0.0,1.0
16,12317,1,6,0,0,147,0,3,3,0.0,1.0
72,12317,1,6,0,0,734,0,3,3,0.0,1.0
42,12318,1,54,23,0,735,0,1,1,0.0,1.0
32,12319,1,6,0,0,1228,0,1,1,0.0,1.0
91,12320,1,6,7,0,627,0,1,1,0.0,1.0
93,12321,1,123,78,1,840,1,1,0,1.0,0.0
154,12322,1,117,110,1,135,1,1,0,1.0,0.0
45,12323,1,3,0,0,1396,0,1,1,0.0,1.0
56,12324,1,6,0,0,306,0,1,1,0.0,1.0
23,12325,1,201,158,0,284,0,6,6,0.0,1.0
57,12325,1,201,158,0,232,0,6,6,0.0,1.0
64,12325,1,201,158,0,356,0,6,6,0.0,1.0
66,12325,1,201,158,0,221,0,6,6,0.0,1.0
83,12325,1,201,158,0,55,0,6,6,0.0,1.0
91,12325,1,201,158,0,627,0,6,6,0.0,1.0
113,12326,1,2,0,1,136,2,2,0,1.0,0.0
140,12326,1,2,0,1,1193,2,2,0,1.0,0.0
140,12327,1,9,1,1,1193,1,1,0,1.0,0.0
120,12328,1,28,10,1,52,2,2,0,1.0,0.0
144,12328,1,28,10,1,52,2,2,0,1.0,0.0
127,12329,1,59,19,1,379,1,1,0,1.0,0.0
6,12330,2,489,455,0,521,0,2,2,0.0,1.0
87,12331,1,5,888,0,823,0,1,1,0.0,1.0
91,12332,1,13,2,0,627,0,1,1,0.0,1.0
87,12333,2,151,132,0,823,0,2,2,0.0,1.0
6,12334,1,57,10,0,521,0,1,1,0.0,1.0
13,12335,1,16,3,0,273,0,4,4,0.0,1.0
23,12335,1,16,3,0,284,0,4,4,0.0,1.0
45,12335,1,16,3,0,1396,0,4,4,0.0,1.0
64,12335,1,16,3,0,356,0,4,4,0.0,1.0
180,12336,1,42,2,1,1214,1,1,0,1.0,0.0
168,12337,1,43,44,1,744,2,2,0,1.0,0.0
180,12337,1,43,44,1,1214,2,2,0,1.0,0.0
149,12338,1,1,0,1,18,1,1,0,1.0,0.0
6,12339,1,23,31,0,521,0,1,1,0.0,1.0
93,12340,1,6,0,1,840,1,1,0,1.0,0.0
86,12341,1,1,0,0,72,0,1,1,0.0,1.0
112,12342,1,3,1,1,89,1,1,0,1.0,0.0
13,12343,1,5,1,0,273,0,1,1,0.0,1.0
180,12344,1,45,32,1,1214,1,1,0,1.0,0.0
89,12345,1,16,2,0,289,0,1,1,0.0,1.0
68,12346,1,17,0,0,80,0,1,1,0.0,1.0
45,12347,1,2,1,0,1396,0,1,1,0.0,1.0
46,12348,1,1,1,0,315,0,1,1,0.0,1.0
127,12349,1,25,2,1,379,1,1,0,1.0,0.0
74,12350,1,171,159,0,7,3,5,2,0.6,0.4
76,12350,1,171,159,0,20,3,5,2,0.6,0.4
114,12350,1,171,159,1,20,3,5,2,0.6,0.4
135,12350,1,171,159,1,49,3,5,2,0.6,0.4
157,12350,1,171,159,1,41,3,5,2,0.6,0.4
100,12351,1,88,65,1,138,2,2,0,1.0,0.0
180,12351,1,88,65,1,1214,2,2,0,1.0,0.0
115,12352,1,2,0,1,243,1,1,0,1.0,0.0
140,12353,1,1,0,1,1193,1,1,0,1.0,0.0
98,12354,1,139,140,1,157,2,2,0,1.0,0.0
106,12354,1,139,140,1,157,2,2,0,1.0,0.0
56,12355,1,124,121,0,306,0,1,1,0.0,1.0
180,12356,1,92,94,1,1214,1,1,0,1.0,0.0
22,12357,1,1,0,0,30,0,3,3,0.0,1.0
23,12357,1,1,0,0,284,0,3,3,0.0,1.0
57,12357,1,1,0,0,232,0,3,3,0.0,1.0
127,12358,1,4,3,1,379,1,1,0,1.0,0.0
115,12359,1,27,3,1,243,1,1,0,1.0,0.0
109,12360,1,1,0,1,205,2,2,0,1.0,0.0
181,12360,1,1,0,1,412,2,2,0,1.0,0.0
46,12361,1,4,4,0,315,0,1,1,0.0,1.0
104,12362,1,25,1,1,47,6,6,0,1.0,0.0
126,12362,1,25,1,1,440,6,6,0,1.0,0.0
130,12362,1,25,1,1,47,6,6,0,1.0,0.0
142,12362,1,25,1,1,271,6,6,0,1.0,0.0
168,12362,1,25,1,1,744,6,6,0,1.0,0.0
171,12362,1,25,1,1,648,6,6,0,1.0,0.0
32,12363,1,15,2,0,1228,1,2,1,0.5,0.5
180,12363,1,15,2,1,1214,1,2,1,0.5,0.5
56,12364,1,1,1,0,306,0,1,1,0.0,1.0
113,12365,1,431,619,1,136,1,1,0,1.0,0.0
45,12366,1,0,4,0,1396,0,1,1,0.0,1.0
140,12367,1,35,11,1,1193,1,1,0,1.0,0.0
127,12368,1,6,1,1,379,1,1,0,1.0,0.0
100,12369,1,2,0,1,138,2,2,0,1.0,0.0
168,12369,1,2,0,1,744,2,2,0,1.0,0.0
154,12370,1,1,0,1,135,1,1,0,1.0,0.0
32,12371,1,13,1,0,1228,0,1,1,0.0,1.0
82,12372,1,10,8,0,108,0,1,1,0.0,1.0
127,12373,1,20,408,1,379,1,1,0,1.0,0.0
46,12374,1,3,0,0,315,0,2,2,0.0,1.0
91,12374,1,3,0,0,627,0,2,2,0.0,1.0
127,12375,1,2,0,1,379,1,1,0,1.0,0.0
140,12376,1,171,135,1,1193,1,1,0,1.0,0.0
153,12377,1,9,1,1,957,1,1,0,1.0,0.0
127,12378,1,69,61,1,379,1,1,0,1.0,0.0
138,12379,1,5,1,1,385,1,1,0,1.0,0.0
6,12380,1,19,1,0,521,0,18,18,0.0,1.0
18,12380,1,19,1,0,148,0,18,18,0.0,1.0
20,12380,1,19,1,0,20,0,18,18,0.0,1.0
27,12380,1,19,1,0,24,0,18,18,0.0,1.0
29,12380,1,19,1,0,46,0,18,18,0.0,1.0
32,12380,1,19,1,0,1228,0,18,18,0.0,1.0
42,12380,1,19,1,0,735,0,18,18,0.0,1.0
46,12380,1,19,1,0,315,0,18,18,0.0,1.0
55,12380,1,19,1,0,50,0,18,18,0.0,1.0
62,12380,1,19,1,0,19,0,18,18,0.0,1.0
65,12380,1,19,1,0,19,0,18,18,0.0,1.0
68,12380,1,19,1,0,80,0,18,18,0.0,1.0
69,12380,1,19,1,0,9,0,18,18,0.0,1.0
70,12380,1,19,1,0,21,0,18,18,0.0,1.0
72,12380,1,19,1,0,734,0,18,18,0.0,1.0
81,12380,1,19,1,0,52,0,18,18,0.0,1.0
83,12380,1,19,1,0,55,0,18,18,0.0,1.0
87,12380,1,19,1,0,823,0,18,18,0.0,1.0
32,12381,5,48,25,0,1228,0,5,5,0.0,1.0
109,12382,1,3,0,1,205,1,1,0,1.0,0.0
127,12383,1,5,1,1,379,1,1,0,1.0,0.0
105,12384,1,5,3,1,119,4,4,0,1.0,0.0
168,12384,1,5,3,1,744,4,4,0,1.0,0.0
173,12384,1,5,3,1,47,4,4,0,1.0,0.0
180,12384,1,5,3,1,1214,4,4,0,1.0,0.0
95,12385,1,2,0,1,552,1,1,0,1.0,0.0
72,12386,1,83,23,0,734,0,1,1,0.0,1.0
93,12387,1,25,1,1,840,1,1,0,1.0,0.0
115,12388,1,4,0,1,243,1,1,0,1.0,0.0
23,12389,1,108,49,0,284,0,1,1,0.0,1.0
153,12390,1,7,1,1,957,1,1,0,1.0,0.0
33,12391,1,164,134,0,12,0,1,1,0.0,1.0
91,12392,1,8,0,0,627,0,1,1,0.0,1.0
45,12393,4,6,1,0,1396,0,4,4,0.0,1.0
104,12394,1,4,0,1,47,3,3,0,1.0,0.0
130,12394,1,4,0,1,47,3,3,0,1.0,0.0
147,12394,1,4,0,1,49,3,3,0,1.0,0.0
23,12395,1,62,18,0,284,0,1,1,0.0,1.0
23,12396,1,14,32,0,284,0,3,3,0.0,1.0
45,12396,1,14,32,0,1396,0,3,3,0.0,1.0
64,12396,1,14,32,0,356,0,3,3,0.0,1.0
42,12397,1,8,3,0,735,0,1,1,0.0,1.0
87,12398,2,40,17,0,823,0,2,2,0.0,1.0
93,12399,1,145,108,1,840,1,1,0,1.0,0.0
120,12400,1,2,0,1,52,2,2,0,1.0,0.0
144,12400,1,2,0,1,52,2,2,0,1.0,0.0
138,12401,1,52,41,1,385,2,2,0,1.0,0.0
162,12401,1,52,41,1,101,2,2,0,1.0,0.0
171,12402,1,8,1,1,648,1,1,0,1.0,0.0
93,12403,1,17,2,1,840,6,6,0,1.0,0.0
140,12403,2,17,2,1,1193,6,6,0,1.0,0.0
168,12403,1,17,2,1,744,6,6,0,1.0,0.0
180,12403,2,17,2,1,1214,6,6,0,1.0,0.0
113,12404,2,41,33,1,136,2,2,0,1.0,0.0
127,12405,1,232,290,1,379,1,1,0,1.0,0.0
93,12406,1,19,5,1,840,2,2,0,1.0,0.0
180,12406,1,19,5,1,1214,2,2,0,1.0,0.0
93,12407,2,1,0,1,840,3,3,0,1.0,0.0
138,12407,1,1,0,1,385,3,3,0,1.0,0.0
45,12408,1,6,0,0,1396,0,1,1,0.0,1.0
45,12409,1,97,32,0,1396,0,1,1,0.0,1.0
72,12410,1,16,1,0,734,1,2,1,0.5,0.5
157,12410,1,16,1,1,41,1,2,1,0.5,0.5
46,12411,1,28,19,0,315,0,1,1,0.0,1.0
162,12412,1,3,0,1,101,1,1,0,1.0,0.0
168,12413,1,3,0,1,744,1,1,0,1.0,0.0
154,12414,1,9,9,1,135,1,1,0,1.0,0.0
32,12415,1,0,1,0,1228,0,1,1,0.0,1.0
122,12416,1,3,0,1,184,1,1,0,1.0,0.0
59,12417,1,9,2,0,16,0,1,1,0.0,1.0
32,12418,1,15,32,0,1228,0,1,1,0.0,1.0
32,12419,1,128,107,0,1228,0,1,1,0.0,1.0
87,12420,1,2,0,0,823,0,1,1,0.0,1.0
42,12421,1,17,0,0,735,0,1,1,0.0,1.0
153,12422,1,8,4,1,957,1,1,0,1.0,0.0
32,12423,1,5,2,0,1228,4,5,1,0.8,0.2
104,12423,1,5,2,1,47,4,5,1,0.8,0.2
130,12423,1,5,2,1,47,4,5,1,0.8,0.2
174,12423,1,5,2,1,24,4,5,1,0.8,0.2
180,12423,1,5,2,1,1214,4,5,1,0.8,0.2
32,12424,1,21,22,0,1228,1,2,1,0.5,0.5
112,12424,1,21,22,1,89,1,2,1,0.5,0.5
6,12425,1,2,0,0,521,0,1,1,0.0,1.0
179,12426,1,0,5,1,28,1,1,0,1.0,0.0
140,12427,1,3,2,1,1193,1,1,0,1.0,0.0
43,12428,1,157,152,0,37,1,2,1,0.5,0.5
168,12428,1,157,152,1,744,1,2,1,0.5,0.5
104,12429,1,199,174,1,47,2,2,0,1.0,0.0
130,12429,1,199,174,1,47,2,2,0,1.0,0.0
31,12430,1,17,3,0,59,0,1,1,0.0,1.0
52,12431,1,23,6,0,37,0,1,1,0.0,1.0
87,12432,1,30,10,0,823,0,1,1,0.0,1.0
6,12433,1,21,204,0,521,0,1,1,0.0,1.0
45,12434,1,89,87,0,1396,0,2,2,0.0,1.0
70,12434,1,89,87,0,21,0,2,2,0.0,1.0
93,12435,1,135,101,1,840,1,1,0,1.0,0.0
72,12436,1,53,41,0,734,0,1,1,0.0,1.0
127,12437,1,942,944,1,379,1,1,0,1.0,0.0
72,12438,1,14,8,0,734,1,2,1,0.5,0.5
140,12438,1,14,8,1,1193,1,2,1,0.5,0.5
34,12439,1,42,28,0,90,0,1,1,0.0,1.0
18,12440,1,41,32,0,148,0,5,5,0.0,1.0
42,12440,1,41,32,0,735,0,5,5,0.0,1.0
55,12440,1,41,32,0,50,0,5,5,0.0,1.0
81,12440,1,41,32,0,52,0,5,5,0.0,1.0
87,12440,1,41,32,0,823,0,5,5,0.0,1.0
6,12441,1,12,4,0,521,0,1,1,0.0,1.0
89,12442,1,65,62,0,289,0,2,2,0.0,1.0
91,12442,1,65,62,0,627,0,2,2,0.0,1.0
98,12443,1,7,6,1,157,2,2,0,1.0,0.0
106,12443,1,7,6,1,157,2,2,0,1.0,0.0
124,12444,1,79,70,1,248,1,1,0,1.0,0.0
32,12445,2,35,44,0,1228,3,6,3,0.5,0.5
89,12445,1,35,44,0,289,3,6,3,0.5,0.5
100,12445,1,35,44,1,138,3,6,3,0.5,0.5
136,12445,1,35,44,1,91,3,6,3,0.5,0.5
142,12445,1,35,44,1,271,3,6,3,0.5,0.5
32,12446,1,93,68,0,1228,0,1,1,0.0,1.0
50,12447,2,178,207,0,71,0,4,4,0.0,1.0
66,12447,2,178,207,0,221,0,4,4,0.0,1.0
89,12448,1,5,0,0,289,0,1,1,0.0,1.0
45,12449,1,0,2,0,1396,0,1,1,0.0,1.0
22,12450,1,0,1,0,30,6,7,1,0.86,0.14
149,12450,1,0,1,1,18,6,7,1,0.86,0.14
150,12450,1,0,1,1,337,6,7,1,0.86,0.14
151,12450,1,0,1,1,164,6,7,1,0.86,0.14
153,12450,1,0,1,1,957,6,7,1,0.86,0.14
154,12450,1,0,1,1,135,6,7,1,0.86,0.14
155,12450,1,0,1,1,65,6,7,1,0.86,0.14
32,12451,1,0,4,0,1228,2,3,1,0.67,0.33
112,12451,1,0,4,1,89,2,3,1,0.67,0.33
180,12451,1,0,4,1,1214,2,3,1,0.67,0.33
150,12452,1,3,0,1,337,1,1,0,1.0,0.0
11,12453,1,26,25,0,11,14,16,2,0.88,0.12
26,12453,1,26,25,0,10,14,16,2,0.88,0.12
158,12453,1,26,25,1,11,14,16,2,0.88,0.12
159,12453,1,26,25,1,13,14,16,2,0.88,0.12
160,12453,1,26,25,1,62,14,16,2,0.88,0.12
161,12453,1,26,25,1,12,14,16,2,0.88,0.12
164,12453,1,26,25,1,11,14,16,2,0.88,0.12
166,12453,1,26,25,1,12,14,16,2,0.88,0.12
170,12453,1,26,25,1,9,14,16,2,0.88,0.12
172,12453,1,26,25,1,27,14,16,2,0.88,0.12
174,12453,1,26,25,1,24,14,16,2,0.88,0.12
175,12453,1,26,25,1,42,14,16,2,0.88,0.12
177,12453,1,26,25,1,25,14,16,2,0.88,0.12
178,12453,1,26,25,1,10,14,16,2,0.88,0.12
179,12453,1,26,25,1,28,14,16,2,0.88,0.12
182,12453,1,26,25,1,18,14,16,2,0.88,0.12
153,12454,2,4,1,1,957,2,2,0,1.0,0.0
109,12455,1,3,0,1,205,1,1,0,1.0,0.0
45,12456,1,8,0,0,1396,0,1,1,0.0,1.0
91,12457,1,20,4,0,627,0,1,1,0.0,1.0
95,12458,1,38,20,1,552,1,1,0,1.0,0.0
32,12459,1,7,0,0,1228,0,1,1,0.0,1.0
153,12460,1,84,98,1,957,1,1,0,1.0,0.0
44,12461,1,13,3,0,112,0,1,1,0.0,1.0
45,12462,1,14,0,0,1396,0,5,5,0.0,1.0
57,12462,1,14,0,0,232,0,5,5,0.0,1.0
64,12462,1,14,0,0,356,0,5,5,0.0,1.0
66,12462,1,14,0,0,221,0,5,5,0.0,1.0
73,12462,1,14,0,0,234,0,5,5,0.0,1.0
64,12463,1,1,1,0,356,0,1,1,0.0,1.0
56,12464,1,6,5,0,306,0,1,1,0.0,1.0
6,12465,1,7,2,0,521,0,2,2,0.0,1.0
45,12465,1,7,2,0,1396,0,2,2,0.0,1.0
45,12466,1,9,6,0,1396,0,1,1,0.0,1.0
115,12467,1,9,0,1,243,1,1,0,1.0,0.0
138,12468,1,10,0,1,385,1,1,0,1.0,0.0
151,12469,1,4,0,1,164,1,1,0,1.0,0.0
153,12470,1,23,37,1,957,1,1,0,1.0,0.0
87,12471,1,28,1,0,823,0,1,1,0.0,1.0
83,12472,1,14,10,0,55,0,1,1,0.0,1.0
37,12473,1,1,1,0,19,2,3,1,0.67,0.33
150,12473,1,1,1,1,337,2,3,1,0.67,0.33
151,12473,1,1,1,1,164,2,3,1,0.67,0.33
46,12474,1,1,1,0,315,0,1,1,0.0,1.0
140,12475,1,39,23,1,1193,2,2,0,1.0,0.0
180,12475,1,39,23,1,1214,2,2,0,1.0,0.0
32,12476,1,272,240,0,1228,0,1,1,0.0,1.0
105,12477,1,2,0,1,119,4,4,0,1.0,0.0
122,12477,1,2,0,1,184,4,4,0,1.0,0.0
140,12477,1,2,0,1,1193,4,4,0,1.0,0.0
148,12477,1,2,0,1,127,4,4,0,1.0,0.0
142,12478,6,36,24,1,271,6,6,0,1.0,0.0
173,12479,1,77,73,1,47,1,1,0,1.0,0.0
150,12480,1,16,15,1,337,1,1,0,1.0,0.0
153,12481,1,5,0,1,957,1,1,0,1.0,0.0
87,12482,1,3,0,0,823,0,1,1,0.0,1.0
45,12483,1,2,0,0,1396,0,1,1,0.0,1.0
171,12484,3,52,17,1,648,3,3,0,1.0,0.0
87,12485,1,31,0,0,823,0,1,1,0.0,1.0
180,12486,1,3,0,1,1214,1,1,0,1.0,0.0
32,12487,1,28,1,0,1228,0,1,1,0.0,1.0
42,12488,1,10,12,0,735,0,1,1,0.0,1.0
6,12489,1,154,115,0,521,0,1,1,0.0,1.0
42,12490,1,131,43,0,735,0,1,1,0.0,1.0
91,12491,1,30,21,0,627,0,1,1,0.0,1.0
13,12492,1,32,11,0,273,0,1,1,0.0,1.0
150,12493,1,15,1,1,337,1,1,0,1.0,0.0
180,12494,1,36,7,1,1214,1,1,0,1.0,0.0
124,12495,1,7,0,1,248,1,1,0,1.0,0.0
42,12496,1,2,0,0,735,0,1,1,0.0,1.0
32,12497,4,98,93,0,1228,0,4,4,0.0,1.0
16,12498,1,3,0,0,147,0,1,1,0.0,1.0
1,12499,1,28,8,0,13,20,27,7,0.74,0.26
8,12499,2,28,8,0,18,20,27,7,0.74,0.26
28,12499,2,28,8,0,14,20,27,7,0.74,0.26
47,12499,1,28,8,0,2,20,27,7,0.74,0.26
61,12499,1,28,8,0,17,20,27,7,0.74,0.26
94,12499,1,28,8,1,8,20,27,7,0.74,0.26
95,12499,2,28,8,1,552,20,27,7,0.74,0.26
96,12499,1,28,8,1,47,20,27,7,0.74,0.26
98,12499,4,28,8,1,157,20,27,7,0.74,0.26
99,12499,1,28,8,1,22,20,27,7,0.74,0.26
100,12499,1,28,8,1,138,20,27,7,0.74,0.26
102,12499,1,28,8,1,20,20,27,7,0.74,0.26
105,12499,1,28,8,1,119,20,27,7,0.74,0.26
106,12499,4,28,8,1,157,20,27,7,0.74,0.26
108,12499,1,28,8,1,17,20,27,7,0.74,0.26
109,12499,1,28,8,1,205,20,27,7,0.74,0.26
111,12499,1,28,8,1,20,20,27,7,0.74,0.26
112,12499,1,28,8,1,89,20,27,7,0.74,0.26
89,12500,1,154,184,0,289,0,1,1,0.0,1.0
82,12501,1,15,9,0,108,0,1,1,0.0,1.0
171,12502,1,13,0,1,648,1,1,0,1.0,0.0
87,12503,1,0,4,0,823,0,1,1,0.0,1.0
32,12504,1,2,2,0,1228,0,1,1,0.0,1.0
32,12505,1,18,25,0,1228,0,1,1,0.0,1.0
32,12506,1,15,70,0,1228,1,2,1,0.5,0.5
122,12506,1,15,70,1,184,1,2,1,0.5,0.5
10,12507,1,65,75,0,262,0,4,4,0.0,1.0
21,12507,1,65,75,0,94,0,4,4,0.0,1.0
41,12507,1,65,75,0,119,0,4,4,0.0,1.0
42,12507,1,65,75,0,735,0,4,4,0.0,1.0
56,12508,1,10,0,0,306,0,1,1,0.0,1.0
6,12509,1,1,0,0,521,0,1,1,0.0,1.0
168,12510,1,4,4,1,744,1,1,0,1.0,0.0
122,12511,1,1,1,1,184,1,1,0,1.0,0.0
181,12512,1,5,2,1,412,1,1,0,1.0,0.0
32,12513,1,177,180,0,1228,2,3,1,0.67,0.33
95,12513,2,177,180,1,552,2,3,1,0.67,0.33
168,12514,1,3,0,1,744,2,2,0,1.0,0.0
180,12514,1,3,0,1,1214,2,2,0,1.0,0.0
55,12515,1,1,0,0,50,0,2,2,0.0,1.0
83,12515,1,1,0,0,55,0,2,2,0.0,1.0
180,12516,1,87,90,1,1214,1,1,0,1.0,0.0
109,12517,2,16,14,1,205,2,2,0,1.0,0.0
7,12518,1,16,3,0,87,0,1,1,0.0,1.0
87,12519,1,7,1,0,823,0,1,1,0.0,1.0
72,12520,1,134,130,0,734,0,1,1,0.0,1.0
95,12521,1,13,9,1,552,4,4,0,1.0,0.0
101,12521,1,13,9,1,32,4,4,0,1.0,0.0
113,12521,1,13,9,1,136,4,4,0,1.0,0.0
168,12521,1,13,9,1,744,4,4,0,1.0,0.0
169,12522,1,1,0,1,219,1,1,0,1.0,0.0
93,12523,1,1,0,1,840,1,1,0,1.0,0.0
7,12524,1,1,0,0,87,0,1,1,0.0,1.0
91,12525,1,24,12,0,627,0,1,1,0.0,1.0
87,12526,3,23,4,0,823,0,3,3,0.0,1.0
115,12527,1,11,0,1,243,1,1,0,1.0,0.0
45,12528,1,7,2,0,1396,0,1,1,0.0,1.0
115,12529,1,129,109,1,243,2,2,0,1.0,0.0
122,12529,1,129,109,1,184,2,2,0,1.0,0.0
169,12530,1,24,29,1,219,1,1,0,1.0,0.0
32,12531,1,11,2,0,1228,0,1,1,0.0,1.0
127,12532,1,1,0,1,379,1,1,0,1.0,0.0
138,12533,1,6,1,1,385,1,1,0,1.0,0.0
153,12534,1,0,3,1,957,1,1,0,1.0,0.0
87,12535,1,30,1,0,823,0,1,1,0.0,1.0
8,12536,1,125,96,0,18,0,2,2,0.0,1.0
32,12536,1,125,96,0,1228,0,2,2,0.0,1.0
45,12537,1,61,41,0,1396,0,1,1,0.0,1.0
124,12538,1,8,10,1,248,1,1,0,1.0,0.0
45,12539,1,143,134,0,1396,0,5,5,0.0,1.0
57,12539,1,143,134,0,232,0,5,5,0.0,1.0
64,12539,1,143,134,0,356,0,5,5,0.0,1.0
66,12539,1,143,134,0,221,0,5,5,0.0,1.0
73,12539,1,143,134,0,234,0,5,5,0.0,1.0
56,12540,1,120,116,0,306,0,1,1,0.0,1.0
153,12541,1,38,17,1,957,1,1,0,1.0,0.0
6,12542,2,155,151,0,521,0,5,5,0.0,1.0
10,12542,1,155,151,0,262,0,5,5,0.0,1.0
42,12542,2,155,151,0,735,0,5,5,0.0,1.0
32,12543,1,94,61,0,1228,1,2,1,0.5,0.5
93,12543,1,94,61,1,840,1,2,1,0.5,0.5
153,12544,1,10,10,1,957,1,1,0,1.0,0.0
93,12545,1,16,1,1,840,5,5,0,1.0,0.0
98,12545,1,16,1,1,157,5,5,0,1.0,0.0
106,12545,1,16,1,1,157,5,5,0,1.0,0.0
140,12545,1,16,1,1,1193,5,5,0,1.0,0.0
